	Title	Call_Number
16013	psychology 	76.5
16014	occultism 	1434
16015	leadership	637
16016	sex differences psychology in children	723
16017	motion perception vision 	241
16018	love	575
16019	will 	611
16020	counseling	637
16021	coomaraswamy	1595
16022	selfhelp groups	637
16023	projection psychology	175
16024	parapsychology	1031
16025	anxiety	575
16026	death 	789
16027	intuition	315.5
16028	freud	109
16029	psychology	636
16030	psychoanalysis	173
16031	friendship 	575
16032	reinforcement psychology	319.5
16034	christianity and other religions	127
16035	child psychology	721
16036	helping behavior 	637
16037	work 	481
16038	spiritualism 	1242
16039	jungian psychology	175.5
16040	divination	1751
16041	lacan	173
16042	parapsychology 	1031
16043	learning	318
16044	psycholinguistics	455
16046	jewish magic 	1622
16047	freud	109
16048	freud	173
16049	psychometrics 	39
16050	freud	173
16051	heuristic 	441
16052	cognitive psychology	201
16053	genetic psychology	701
16054	winnicott	109
16055	personality	698
16056	emotions	531
16057	learning	432.3
16058	creation literary	408
16059	learning	318
16060	pleasure	515
16061	psychology	111
16062	aging 	724.55
16063	selfefficacy	637
16064	anger 	575
16066	motivation psychology	683
16067	human information processing	444
16068	infant psychology 	719
16069	lacan	697
16070	psychology 	76.5
16071	selftalk	697.5
16072	bereavement	575
16073	psychology 	77
16074	psychoanalysis	173
16075	dreams	1091
16076	counseling psychology	636.6
16077	child psychology	723
16078	individuality	697
16079	consciousness	311
16080	rogers	109
16081	motivation psychology	503
16082	counseling	637
16083	prejudices in children	723
16085	child psychology	723
16086	phrenology	870
16087	emotions	531
16088	piaget	723
16089	oedipus complex	175.5
16090	suspicion	773
16092	cognition in children	723
16093	magic 	1621
16094	psychology 	38
16095	loss psychology	575
16096	emotions 	531
16097	sex psychology 	692
16099	genetic psychology	701
16100	intellect	431
16103	cognition	311
16104	stress psychology	575
16105	control psychology	611
16106	france 	1775
16107	jung	173
16108	anger	575
16109	occultism	1413
16110	psychoanalysis	173
16112	dominica	1584
16114	witchcraft 	1584
16115	body language 	637
16117	type a behavior 	18.022
16118	child psychology	721
16119	transfer of training	18.022
16120	psychology 	76.5
16121	mind and body	161
16124	emotional intelligence	576
16125	adjustment psychology in adolescence 	724.3
16126	reading	456
16127	memory in children	723
16128	impostor phenomenon	637
16129	behaviorism psychology	199
16130	crying in infants	720
16131	freud	173
16132	parapsychology	1031
16133	freud	173
16134	selfcontrol	632
16135	temperament 	798
16136	counseling	637
16137	men 	692.5
16138	suffering 	789
16139	psychology 	76.5
16140	consciousness	311
16141	perinatal death 	575
16142	problem solving 	449
16143	selfperception in children 	723
16144	counseling	637
16145	personality and culture	698.9
16146	projective techniques	698.7
16147	ability	431
16148	jung	109
16149	learning	318
16150	jealousy	575
16151	cognition in children	723
16152	creative thinking	408
16153	intelligence levels	433
16154	mnemonics	385
16155	selfefficacy	637
16156	psychoanalysis	173
16157	tacit knowledge	317.5
16159	happiness	575
16160	typology psychology	698.2
16161	counseling	637
16164	masculinity 	692.5
16165	psychology 	108
16166	ambivalence	575
16167	psychology 	77
16168	psychology 	38
16169	sound 	353.5
16170	interpersonal relations in children	723
16171	cognition	311
16172	adulthood 	724.5
16173	consciousness	311
16174	witchcraft 	1573
16175	decision making 	448
16176	psychology 	38
16177	creative thinking	408
16178	cognition	311
16179	jung	173
16180	memory 	378
16181	color 	1623
16182	adler	109
16183	adolescent psychology	724
16184	grief	575
16185	success in children	723
16186	stress psychology 	575
16187	freud	175.4
16188	executive ability in children	723
16189	body image 	697.5
16190	psychology 	108
16191	neuroses	173
16192	evolutionary psychology	701
16193	mental representation	316.6
16194	psychology 	39
16195	interpersonal communication	637
16196	psychology 	108
16197	decision making	448
16198	baldwin	698.95
16200	memory	371
16201	fortunetelling	1868
16202	parapsychology 	1040
16203	consciousness	311
16204	happiness	575
16205	children 	575
16206	fear	575
16207	bendergestalt test	698.8
16208	thought and thinking	441
16211	aggressiveness in children	723
16213	sex psychology	175.5
16214	creative thinking	408
16216	intellect 	431
16217	reasoning in children	723
16218	minnesota multiphasic personality inventory	698.8
16222	feminist psychology	201.4
16223	motor ability	295
16224	kohlberg	723
16226	auditory perception	251
16227	psychometrics	39
16228	astrology	1701
16229	stress psychology	575
16230	shortterm memory	378
16231	mind and body	161
16232	lacan	173
16233	middle age 	724.6
16234	intellect	341
16235	psychoanalysis	175
16236	psychology 	76.5
16237	psychology 	38
16238	transitional objects psychology	175.5
16239	psychology	636
16240	psychology 	38
16241	success	637
16242	older people 	724.85
16243	genius	412
16245	psychology 	76.5
16246	psychology 	38
16247	emotions 	531
16248	psychologists 	109
16249	adulthood 	724.5
16250	imagination in children	723
16252	counseling	637
16253	identity psychology in adolescence	724.5
16254	piaget	723
16255	altruism	637
16256	aggressiveness	21
16257	thought and thinking	441
16258	group counseling	637
16259	symbolism of numbers	1623
16260	difference psychology 	697
16261	memory 	378
16262	cognition	311
16263	psychology 	108
16264	psychoanalysis	21
16265	body language	637
16266	ghosts 	1472
16267	psychology 	76.5
16268	marijuana 	209
16269	marijuana 	209
16270	older people 	724.8
16271	environmental psychology	353
16272	psychoanalysis and feminism	175.4
16274	bereavement in children	723
16275	perception in infants	720
16276	adjustment psychology	335
16277	prophecies	1809
16278	counseling	637
16279	psychology 	39
16280	death 	723
16281	memory in children	723
16282	environmental psychology	353
16283	counseling 	637
16284	psychology 	76
16285	crosscultural counseling	637
16286	optimism	698.35
16288	mother and child 	723
16289	selfactualization psychology	637
16291	cognition in children	723
16292	anxiety	575
16293	touch	275
16294	cognition	311
16295	decision making in old age	724.85
16296	forgiveness	637
16297	psychology 	81
16298	crosscultural counseling 	637
16299	cognition	311
16300	assertiveness psychology	575
16301	desire	575
16302	motivation psychology	503
16303	child psychology 	721
16304	factor analysis	39
16305	psychoanalysis	173
16306	deception 	637
16307	witchcraft 	1583
16308	creative ability in children	723
16309	visual perception	241
16310	witmer	21
16311	optimism 	698.35
16312	introspection	316
16313	psychology	636
16314	cognition	311
16315	british psychoanalytical society	173
16316	psychology and philosophy	44
16317	cognition	311
16318	personality and culture	698.9
16319	jung	173
16320	aging 	724.8
16321	cognitive science	311
16322	risktaking psychology	637
16323	psychoanalysis	173
16324	selfactualization psychology	637
16325	emotions	538
16326	psychoanalysis	173
16327	forgiveness	637
16328	dreams	1091
16329	sandberg	575
16330	hall	76.5
16331	skinner	109
16332	interpersonal communication	637
16333	death in dreams	1099
16334	magic	1439
16335	psychoanalysis and culture	175.4
16336	psychophysics 	237
16337	intellect	431
16339	psychoanalysis	173
16340	behaviorism psychology	199
16342	bereavement 	575
16343	father and child	723
16344	channeling spiritualism	1286
16345	hashish 	209
16346	déjà vu	378
16347	motivation psychology	503
16349	jungian psychology	173
16350	winnicott	109
16351	fortunetelling	1874
16352	stress psychology	575
16353	stress psychology	575
16354	emotional maturity	710
16355	senses and sensation 	233
16356	problem solving	449
16357	ego psychology	175.5
16358	occultism 	1434
16359	astrology 	1715
16360	grandier	1517
16361	interpersonal relations in children 	723
16362	time perception	468
16363	conditioned response	319
16364	steiner	1442
16365	graphology	893
16366	awe	575
16367	psychological tests	176
16368	observation psychology	38
16369	cognition 	311
16371	sibling rivalry	723
16372	psychoanalysis	175
16373	psychology 	39.4
16374	psychoanalysis	173
16375	personality	698
16376	genius	412
16377	jung	173
16378	psychoanalysis	173
16379	east and west	1999
16380	aging 	724.55
16381	personality and politics	698.9
16382	holism	1999
16384	time 	468
16386	functionalism psychology	201.5
16387	thought and thinking	441
16388	self	697
16389	phenomenological psychology	204.5
16390	rejection psychology in children	723
16391	psychology 	76.5
16392	lacan	175.4
16393	infants 	719.6
16394	child psychology	721
16395	maturation psychology	637
16397	body image	697.5
16398	bashfulness	575
16399	self	697
16400	personal construct theory	698
16401	selfactualization psychology	637
16402	gifted teenagers	724.3
16403	adjustment psychology	335
16404	disasters 	723
16405	psychology	77
16406	psychology 	76.5
16407	selfactualization psychology	637
16408	creative ability 	408
16409	prejudices	575
16410	child psychology 	721
16411	metacognition	311
16412	freud	109
16413	thought and thinking	441
16414	intimacy psychology	515
16415	adolescent psychology 	721
16416	adulthood	724.5
16417	climatic changes 	353.5
16418	jungian psychology	173
16419	spiritualism	1251
16420	psycholinguistics	455
16421	group counseling	637
16422	none	1472
16423	satanism 	1550
16424	creative thinking	408
16425	transference psychology	21
16427	human information processing	455
16428	thought and thinking 	637
16429	psychology 	81
16430	genetic psychology	701
16431	success	637
16432	choice psychology	611
16433	creative thinking	411
16434	emotions	511
16435	freud	173
16436	creative thinking	408
16437	intellect	431
16438	success	637
16439	child development 	721
16440	dreams	1078
16441	psychoanalysis	173
16442	intellect	431
16444	visual perception	241
16445	burn out psychology	481
16446	operant conditioning	319.5
16447	psychology	121
16448	thought and thinking	455
16449	self	697.5
16450	psychotherapy 	18.022
16452	myersbriggs type indicator	698.8
16453	children and death	723
16454	reading	456
16455	nonverbal communication	637
16456	fear	575
16457	psychological tests 	176
16458	judgment 	441
16459	psychoanalysis	173
16460	freud	173
16461	anxiety	575
16462	psychology 	81
16463	consciousness	311
16464	analysis of variance	39
16465	individuality	697
16466	interpersonal communication 	637
16467	child psychology	721
16468	developmental psychology	713
16469	empathy	575
16470	distraction	323
16471	prophecies 	1792
16472	developmental psychology 	713
16473	psychology	191
16474	spirit possession 	1555
16475	psychoanalysis	175
16476	mind and body	161
16477	dionysia	1999
16479	interpersonal conflict	637
16480	human behavior	637
16481	jung	109
16482	child psychology	721
16483	zi wei dou shu	1714
16484	interpersonal communication	637
16485	developmental psychology	713
16486	intellect 	431
16487	freud	173
16488	learning	318
16489	representation psychoanalysis	175.5
16490	cognition	311
16491	shortterm memory 	378
16492	motor learning 	295
16493	reading	456
16494	psychology 	108
16495	psychology	149
16496	dreams	1078
16497	sex psychology	692
16498	stendhal	575
16499	imitation	357
16500	psychology 	38
16501	psychology 	108
16502	motivation psychology	503
16503	embarrassment	575
16504	parent and child	723
16505	group counseling	637
16506	heredity	723
16507	love	575
16508	emotional problems of children	723
16509	developmental psychology	713
16510	intellect	431
16511	self	697
16512	grief in children	723
16514	love	575
16515	perception	321
16517	genetic psychology	701
16518	loss psychology	575
16519	play 	717
16520	loss psychology	575
16521	thought and thinking	455
16522	piaget	723
16523	freud	173
16524	counselors 	637
16525	memory	371
16526	senses and sensation	233
16527	jung	1078
16528	freud	173
16529	visual perception	241
16535	psychology	181
16537	creation literary	408
16539	witchcraft 	1584
16540	freud	109
16542	prophecies occultism	1773.2
16543	prophets 	1762
16544	magic	1622
16545	older people 	724.8
16546	attention	321
16547	persuasion psychology	637
16548	cognition in children	723
16549	persuasion psychology	637
16550	mind and body	161
16551	context effects psychology	378
16552	psychological tests	176
16553	cognition	311
16554	emotions in children	723
16555	selfhelp techniques 	632
16556	evolutionary psychology	698.95
16557	social perception in children	723
16558	stress psychology	575
16559	witchcraft 	1584
16560	self	697
16561	intellect	431
16562	spatial behavior 	469
16563	bullying	637
16565	cognitive psychology	201
16566	grief in children	723
16567	memory	371
16568	positive psychology	204.6
16569	jung	109
16570	interpersonal relations in children	723
16571	characters and characteristics	832
16572	temperament	811
16573	brightness perception	241.7
16574	eckhart	641
16575	psychometrics	39
16576	father and child	723
16577	psychoanalysis 	173
16578	identity psychology in old age	724.85
16579	psychology 	108
16580	pleasure	515
16582	psychoanalysis 	173
16583	psychology 	76.5
16584	witchcraft 	1584
16585	psychoanalysis	175
16586	psychology 	108
16587	prospective memory	378
16588	dreams	1078
16589	vygotskiĭ	109
16590	psychology	121
16591	dogmatism	698.35
16592	psychology	121
16593	environmental psychology	353
16594	invective	463
16595	psychology 	198.7
16597	jung	173
16598	adolescent psychology	724
16600	personality development 	723
16601	learning	318
16602	psychometrics 	39.5
16603	gilligan	575
16604	smell 	271
16605	dreams	1078
16606	maslow	109
16607	leadership	637
16608	decision making	448
16609	creative thinking	408
16610	memory 	371
16611	psychophysics	237
16612	individuation psychology	175.5
16613	object relations psychoanalysis	175.5
16614	social interaction in children	723
16615	intentionalism	619.5
16616	new thought	639
16617	new thought	639
16618	new thought	639
16619	personality	698
16620	attention	321
16621	new thought	639
16622	consciousness	311
16623	character	639
16624	loss psychology 	575
16625	thought and thinking 	441
16626	new thought	639
16627	new thought	639
16628	mind and body	161
16629	psychoanalysis	173
16630	psychology 	81
16631	jungian psychology	175
16632	older people 	724.55
16633	leadership	637
16634	literature and spiritualism	1275
16635	death 	789
16636	taste	261
16637	personality	698
16638	new thought	639
16639	psychology and religion	51
16640	psychology	181
16641	demonology 	1523
16642	thematic apperception test	698.8
16643	demonology 	1523
16644	thomasius	1603
16645	resilience personality trait 	698.35
16646	erikson	721
16647	psychoanalysis	173
16648	psychoanalysis and religion 	175.4
16649	spirit photography	1381
16650	fromm	109
16651	death 	789
16652	interpersonal communication	637
16653	superstition	1775
16657	psychoanalysis	175
16658	emotions	575
16659	comprehension 	325
16660	selfacceptance	575
16661	memory	75
16662	dreams	1078
16663	memory	371
16664	aggressiveness	575
16665	empathy	575
16666	mother and infant	720
16667	racism 	575
16668	sex psychology	692
16669	psychology 	108
16670	swedenborg	1251
16671	learning	318
16672	developmental psychology	713
16673	self	697
16674	symbolism 	1623
16675	witchcraft 	1576
16676	psychoanalysis and racism	175.4
16677	parent and child 	723
16678	nature and nurture	341
16679	psychology	121
16680	swedenborg	1251
16681	selfcontrol	632
16682	social perception	323
16683	negotiation	637
16684	feng shui	1779
16686	feng shui	1779
16687	erikson	173
16688	terminal ill 	789
16689	rorschach test	698.8
16690	children 	723
16691	persuasion psychology	637
16692	shortterm counseling	637
16693	jung	173
16694	emotions	531
16695	adulthood	724.5
16696	adjustment psychology	335
16697	divination	1752
16698	personality development	723
16701	mesmerism 	1125
16702	conditioned response	319
16703	signal detection psychology	237
16704	signal detection psychology	237
16705	perception	311
16706	creative ability	408
16708	personality	698
16709	counseling	637
16710	selfconfidence	575
16711	counseling 	637
16712	social psychology	57
16713	psychology 	39
16714	mental discipline	632
16715	selfactualization psychology	637
16716	piaget	311
16717	psychology 	38
16718	devine	315.5
16719	fromm	109
16720	counseling	637
16721	counselors 	637
16722	divination 	1812
16723	personality tests	698.9
16724	mental representation	316.6
16725	graphology 	901
16726	stress psychology 	575
16727	twins 	723
16728	developmental psychology 	713.5
16729	senses and sensation 	233
16730	memory 	378
16731	psychometrics	39
16732	creative thinking	408
16733	narcissism	575
16734	memory	371
16735	psychological tests 	176
16736	intellect	431
16737	perception	311
16738	cognition 	724.55
16739	psychology	671
16740	body image 	697.5
16741	intimacy psychology	575
16742	place attachment 	353
16743	new thought	639
16744	social sciences and psychoanalysis	175.4
16745	subconsciousness 	315
16746	consumption economics 	692
16747	creative ability	410
16748	conduct of life	637
16749	empathy	575
16750	sex differences psychology	175.5
16751	youth 	724.25
16752	nietzsche	175.4
16753	attachment behavior	575
16754	bereavement 	575
16755	imitation in children	723
16756	cognition and culture	311
16757	interviewing	637
16759	risktaking psychology	637
16760	stereotypes social psychology	323
16762	meltzer	173
16763	nature and nurture	341
16764	success 	637
16765	touch	275
16766	body image in women	697.5
16767	sex psychology	692
16768	symbolism	458
16769	lottin	575
16770	conduct of life	639
16771	freud	173
16772	conduct of life	639
16773	conduct of life	639
16774	conduct of life	639
16775	dream interpretation 	1098
16776	none	639
16777	conduct of life	639
16779	friendship	575
16781	single subject research	76.6
16782	jesus christ 	1999
16783	murdoch	604
16784	human information processing	444
16787	psychological tests for children	722
16788	ghosts 	1444
16789	freud	173
16790	color 	789
16791	prophecies occultism 	1786
16792	happiness	575
16793	separation anxiety in children	710
16794	consciousness	311
16795	rationalism 	441
16796	problem solving	449
16797	sects 	1411
16798	cognition 	311
16799	intentionalism 	619.5
16800	apologizing	575
16801	counseling 	637
16802	race awareness in children	723
16804	instinct	685
16805	fear	575
16806	selfperception	697
16807	disasters 	789
16808	femininity	692.2
16809	psychology and religion	51
16811	awareness	311
16812	cognition in children	723
16813	disasters 	789
16814	psychoanalysis	175
16815	witchcraft 	1583
16816	crosscultural counseling	637
16817	social interaction in infants	720
16820	mind and body	171
16821	sex differences psychology	692.9
16822	lowenfeld mosaics	698.8
16823	object relations psychoanalysis	175.5
16824	play 	717
16826	dreams	175.5
16827	instinct	685
16829	envy	575
16830	counseling 	637
16831	learning	318
16832	lacan	175.5
16833	cognitive psychology	201
16834	reasoning psychology	442
16835	behaviorism psychology	199
16836	autobiographical memory	378
16837	lévinas	575
16838	angels 	1623
16839	intimacy psychology	575
16840	witchcraft 	1576
16841	oedipus complex	175.5
16842	magic 	1621
16843	crosscultural counseling	637
16844	psychoanalysis	173
16845	instinct 	685
16846	mind and body	161
16847	subconsciousness	315
16848	psychology 	38
16849	counseling	636.6
16850	personal construct theory	698.9
16851	face perception 	242
16852	success	637
16853	emotions and cognition	311
16854	asian americans 	432
16855	reich	109
16856	psychometrics	39
16857	thought and thinking	455
16858	grail 	1442
16859	thought and thinking	441
16860	humor in children	723
16862	ability	431
16863	meaning psychology 	463
16864	regression psychology in infants 	720
16866	resilience personality trait	698.35
16867	lacan	173
16868	identity psychology	697
16869	persuasion psychology	637
16870	cognitive psychology 	311
16871	self	697
16872	counseling	636.6
16874	resilience personality trait	698.35
16875	thought and thinking	441
16876	consciousness	311
16878	creation literary	408
16879	bion	173
16880	psychoanalysis	173
16881	nietzsche	109
16882	number concept in children	456
16883	social perception	323
16884	stress psychology	575
16885	environmental psychology	353
16887	decision making 	441
16888	motivation psychology	683
16889	freud	109
16890	stress psychology	575
16891	personality assessment	698.4
16892	context effects psychology 	378
16893	perception in infants	720
16894	genetic psychology	701
16895	sibyls	1752
16896	jung	173
16897	selfpresentation	697.5
16898	phenomenological psychology	204.5
16899	motivation psychology 	503
16900	superstition 	1773.2
16901	counseling	637
16902	personality	698
16903	moral development	723
16906	counselors 	637
16908	psychoanalysis	175
16909	spiritualism 	1242
16910	marx	57
16911	perception 	311
16912	behavior 	105
16914	attitude psychology 	327
16915	gods 	1434
16916	cognition	311
16918	selfactualization psychology	637
16920	interpersonal communication	637
16921	success 	637
16923	change psychology	637
16925	affect psychology	175.5
16926	developmental psychology	713
16929	motor learning	723
16931	none	1
16938	dreams	1078
16942	developmental psychology	713
16943	psychology 	108
16944	alexander	172
16945	thought and thinking	441
16946	object relations psychoanalysis	175.5
16947	birth order	723
16948	cognitive science	311
16949	developmental psychology	701
16950	psychology	173
16951	psychoanalysis	173
16952	magic 	1622
16953	freud	21
16954	dreams 	1078
16955	dreams 	1078
16956	prejudices in children 	723
16959	psychology 	77
16960	freud	109
16961	death 	789
16962	biology	1999
16963	satanism 	1548
16964	psychology	121
16965	cognitive science	311
16966	sex differences psychology	692.2
16967	self	697
16968	freud	173
16969	psychoanalysis 	173
16970	parapsychology	1031
16971	visual perception	241
16972	memory 	378
16973	witchcraft 	1584
16974	speech	455
16975	cognition 	724.55
16977	nostalgia 	575
16978	categorization psychology	445
16980	bullying	637
16981	values 	778
16982	fromm	109
16983	mind and body	161
16984	oedipus complex	175.5
16986	stress in children	723
16987	gifted children	723
16988	savants savant syndrome	426
16989	psychology	181
16990	behaviorism psychology	199
16991	curiosity 	323
16992	mnemonics	385
16999	psychoanalysis	173
17000	hypnotism	1141
17004	ghosts 	1472
17007	psychology 	38
17008	psychology 	108
17009	adolescent psychology	724
17010	leadership 	637
17011	imagery psychology	367
17012	jung	23
17013	mind and body	161
17014	unrequited love	575
17015	hypnotism	1141
17016	developmental psychology 	713
17017	child psychology	721
17020	astrology 	1655
17021	tarot	1879
17022	sex	692
17023	sensation seeking	698.35
17024	child psychology 	721
17025	body image 	697.5
17026	physiognomy	859
17027	developmental psychology	713
17028	child psychology	721
17029	stress psychology	575
17030	personality	698
17031	death 	789
17032	psychoanalysis and religion	175.4
17033	perception	311
17034	genius 	412
17035	mahler	723
17036	national characteristics	753
17037	introspection	316
17038	sullivan	109
17039	sound 	319.5
17040	psychic trauma	175.5
17041	consciousness	311
17042	motivation psychology	503
17043	counseling	637
17044	psychoanalysis	175
17045	developmental psychology	713
17046	social perception	323
17047	interpersonal communication	637
17048	brothers and sisters	723
17049	families	713
17050	memory	371
17051	identity philosophical concept	637
17052	pairedassociation learning	319.5
17053	erikson	109
17054	consciousness	311
17055	prophecies 	1801
17056	consciousness	311
17057	visual perception	241
17058	psychoanalysis	173
17059	psychophysics	237
17060	death 	575
17061	recollection psychology	371
17062	developmental psychobiology 	721
17063	identity psychology	697
17064	selfesteem	697.5
17065	psychoanalysis	173
17066	interpersonal communication in infants	720
17067	genetic psychology	701
17068	psychoanalysis	173
17069	sisters	723
17070	psychology 	38
17071	demonology	1533
17072	prejudices	575
17073	group counseling 	637
17074	psychoanalysis	173
17075	cognition in old age	724.85
17076	freud	109
17077	writing 	456
17078	visual perception	241
17079	psychologists 	76.4
17080	perception	311
17081	achievement motivation in children	723
17082	deleuze	175
17084	alien abduction	2050
17085	mediation 	637
17086	subconsciousness	315
17087	face perception	242
17088	consciousness	311
17089	piaget	109
17090	occultism 	1439
17091	temperament in children 	1723
17093	lacan	175.4
17094	psychometrics	39
17095	ghosts 	1472
17097	laughter 	575
17098	selfesteem	723
17099	moral development	723
17100	meaning psychology	778
17102	counseling	637
17103	aggressiveness	575
17106	astrology	1729
17108	mental health 	121
17109	social psychology	57
17110	perception	311
17111	interpersonal communication	637
17112	aggressiveness 	575
17113	cognition 	121
17115	group counseling	637
17116	human information processing	121
17117	cognitive psychology	353
17118	cognition	311
17119	intellect	431
17120	selfcontrol in children	723
17121	ability 	431
17122	emotions	511
17123	goal psychology	505.6
17124	watson	109
17126	thought and thinking	455
17127	freud	175
17128	psychology and philosophy	41
17129	infant psychology	723
17130	developmental psychology 	721
17131	femininity	175.5
17132	personality	698
17133	shadow psychoanalysis	175.5
17134	shortterm memory	378
17135	adolescent psychology	724
17137	grief	575
17139	mediums 	1283
17140	intellect	431
17141	concepts	443
17142	developmental psychology 	712
17143	shame	575
17144	cognition 	311
17145	psychoanalysis	173
17147	infants	723
17148	merleauponty	721
17149	personality assessment	636
17150	bion	109
17151	cognition in children	723
17152	cognition	311
17153	hallucinogenic drugs 	209
17154	association of ideas	365
17155	temperament in children 	723
17156	intellect	431
17157	symbolism	1623
17158	self	697
17159	conflict psychology in children	723
17160	communication 	637
17163	selfconsciousness sensitivity	575
17164	piaget	723
17165	interpersonal communication	637
17166	psychometrics	39
17167	spiritual healing	175.4
17168	thought and thinking	723
17170	nonverbal communication	637
17171	witchcraft 	1566
17172	life change events	637
17173	body image	697.5
17174	motivation psychology 	121
17175	racism in psychology 	76.45
17176	cognition	311
17177	mental efficiency	435
17179	envy 	575
17180	typology psychology	698.3
17182	psychology 	76.5
17183	aggressiveness 	575
17184	interpersonal conflict	637
17185	cognitive styles	311
17186	psychometrics	39
17188	genetic psychology	701
17189	biofeedback training	319.5
17190	intelligence levels	431
17191	jungian psychology	175.5
17192	personality assessment	698.4
17193	environmental psychology	353
17194	developmental psychology	713
17196	risktaking psychology	637
17197	selfhelp techniques 	632
17198	love	575
17199	personality	698
17203	body image in women	697.5
17204	occultism 	1434
17205	developmental psychology	713
17206	psychology 	31
17207	psychoanalysis	173
17208	fairbairn	175.5
17209	language and emotions	582
17210	dominance psychology	632.5
17211	consciousness	311
17212	evolutionary psychology	698.95
17214	magic	1622
17215	selfactualization psychology	637
17216	intimacy psychology	575
17217	grief	575
17218	interpersonal communication	637
17219	cognition in children	723
17220	spiritualism	1261
17221	jaynes	698.95
17222	adolescent psychology	724
17223	counselors 	637
17224	happiness	575
17225	mind and body	161
17227	dreams	1078
17228	cognition	311
17229	torre de belém lisbon	1711
17230	psychoanalysis	175
17231	decision making	448
17232	body image	697.5
17233	play 	717
17234	humanalien encounters 	2050
17236	men 	692.5
17238	laughter 	575
17239	aging 	724.55
17240	object relations psychoanalysis	175.5
17242	psychology 	39
17243	personality questionnaires	698.8
17245	expertise	378
17246	psychoanalysis	175.5
17247	psychology	636
17248	psychology	121
17249	solitude in children 	723
17252	developmental psychology	713
17253	personality in children 	701
17254	developmental psychology 	713
17255	trials witchcraft 	1576
17256	escape psychology	575
17257	intelligence levels	431
17258	piaget	723
17259	freud	109
17262	witchcraft 	1584
17263	trials witchcraft 	1584
17264	dreams	1078
17265	psychology	181
17266	adolescent psychology	724
17268	visual perception	241
17269	leadership	637
17270	leadership	637
17271	attitude psychology	327
17274	psychological tests	176
17275	psychologists 	109
17276	intelligence levels 	432
17277	creative ability	408
17278	intelligence tests	431
17279	abraham	175
17280	smell 	271
17281	human behavior 	39
17282	piaget	721
17283	psychological tests	39
17284	witchcraft 	1584
17285	infant psychology 	723
17286	thought and thinking	455
17287	cognition	311
17288	social psychology 	121
17289	child psychology	721
17290	motivation psychology	683
17291	selfactualization psychology	637
17292	psychology 	76.7
17295	memory	371
17296	love 	575
17297	infant psychology 	719
17298	behavioral assessment	176.5
17300	play 	717
17301	separation psychology	575
17302	decision making	441
17303	negotiation	637
17304	reason	442
17305	interviewing	637
17306	child psychology	721
17307	counseling	637
17308	teenagers 	724.25
17309	psychoanalysis	173
17310	witchcraft 	1576
17311	consciousness	311
17312	magic	1591
17313	festinger	1809
17314	values	778
17315	reconciliation	637
17316	archetype psychology	175.5
17317	counseling	637
17318	counseling	637
17319	counseling	637
17320	adler	637
17321	anger	575
17322	counseling	637
17323	jung	173
17324	psychological tests	431
17325	educational statistics	431
17326	ged tests	431
17327	educational tests and measurements	431
17328	counseling 	637
17329	counseling	637
17331	listening	323
17332	existential psychology	41
17333	developmental psychology	713.5
17334	counseling 	637
17335	friendship	575
17336	bullying	637
17337	neuroses	21
17338	psychotherapy	637
17340	counseling	637
17341	counseling	637
17342	psychology	636
17343	testosterone	18.02
17344	choice psychology	611
17345	witchcraft 	1576
17346	child psychology	721
17347	psychology	149
17348	cognition	311
17349	thought and thinking	441
17350	child psychology	721
17351	adolescent psychology	724.3
17352	counseling	637
17353	magic	1589
17354	self	697
17355	children 	575
17356	executive ability	561
17357	pleasure	515
17359	personality	698
17360	psychology 	108
17361	child psychology	721
17362	interpersonal communication	637
17363	eysenck	109
17364	psychological tests	431
17365	psychological tests	431
17366	performance	121
17367	psychometrics	39
17368	child development	721
17369	child psychology	721
17370	child psychology	721
17371	child psychology	721
17372	child psychology	721
17373	psychology 	57
17374	intimacy psychology	575
17375	behavior modification	637
17376	expertise 	378
17378	psychological tests 	176
17379	perception	311
17380	psychologists 	81
17381	selfesteem	697.5
17382	nurturing behavior in children	723
17383	mannheimer intelligenztest	432.5
17384	divination 	1773.2
17385	selfhelp techniques	632
17386	environmental psychology	353
17387	body image	697.5
17388	narcissism	575
17389	developmental psychology	713
17390	divination 	1770
17391	piaget	311
17392	wheelis	109
17393	psychology 	95
17394	melancholy	575
17396	emotions	531
17398	biofeedback training	319.5
17399	soul	161
17400	adolescent psychology	724
17401	selfactualization psychology	637
17403	splitting psychology	173
17404	men 	692.5
17405	emotions and cognition	311
17406	stress psychology	575
17407	developmental psychology	713
17408	bereavement 	575
17410	body image	697
17411	fantasy	321
17412	personality	698
17413	child psychology	721
17414	parapsychology	1042
17415	bowlby	575
17416	psychology and religion 	51
17417	reinforcement psychology	18.022
17418	delusions	1411
17419	emotions in infants	720
17420	symbolism psychology	173
17421	eysenck	109
17422	piaget	723
17423	psychology	175
17424	creative ability	408
17425	imagination	408
17426	psychoanalysis	173
17427	child psychology	721
17428	thought and thinking 	455
17429	intellect 	431
17430	counseling psychology	636.6
17431	self	697
17432	positive psychology	204.6
17433	melancholy	575
17434	psychology 	81
17435	child psychology	721
17436	visual perception	241
17437	good and evil	109
17438	peer counseling	637
17439	anxiety in children	723
17440	psychology 	39.5
17441	sidis	723
17442	negotiation	637
17444	mind and body 	161
17445	crowding stress	353.5
17446	cognition in children 	723
17447	forgiveness	637
17448	feminist psychology	201.4
17449	cognition	311
17450	nonverbal communication in children	723
17451	catholic church and psychoanalysis	175
