	Title	Call_Number
17681	pessoa fernando 18881935 gomes augusto ferreira 18921953 gomes augusto ferreira 18921953  bibliography malachy saint 10941148 prophetia de summis pontificibus prophecies occultism authors portuguese  20th century  biography	1795
17682	reading reading psychology of	456
17683	psychoanalysis	173
17684	freud sigmund 18561939 skinner b f burrhus frederic 19041990 rogers carl r carl ransom 19021987 psychologists  biography psychologists  psychology psychology  history	109
17685	psychoanalysis social psychology	173
17686	psychoanalysis	173
17687	psychoanalysis	173
17688	interpersonal relations personality and motivation personality tests color  psychological aspects	698.3
17689	jung c g carl gustav 18751961 freud sigmund 18561939 psychoanalysis psychology	173
17690	psychoanalysis	173
17691	attentiondeficit hyperactivity disorder  chemotherapy	18.02
17692	psychoanalysis	173
17693	psychoanalysis therapeutics suggestive	173
17694	subconsciousness psychoanalysis	315
17695	problem solving cognition imagery psychology psycholinguistics	441
17696	love hate psychoanalysis	173
17697	freud sigmund 18561939 psychoanalysis child psychology	721
17698	freud sigmund 18561939 psychoanalysis child psychology	721
17699	psychoanalysis	173
17700	sex psychology psychoanalysis instinct love  psychological aspects	692
17701	psychoanalysis psychoanalysis  education	173
17702	subconsciousness psychoanalysis psychology applied	173
17703	psychoanalysis	173
17704	psychoanalysis guilt conscience fall of man	175
17705	attachment behavior	575
17706	psychoanalysis social psychology	173
17707	psychoanalysis	173
17709	freud sigmund 18561939	173
17710	freud sigmund 18561939 love hate psychoanalysis	173
17711	psychoanalysis	173
17712	psychoanalysis	173
17713	psychoanalysis	173
17714	psychoanalysis	173
17715	psychology  history	81
17716	freud sigmund 18561939	173
17717	freud sigmund 18561939 psychoanalysis and religion	175
17718	psychoanalysis	173
17719	bonaparte marie princess 18821962 psychoanalysis	173
17720	psychoanalysis	173
17721	rank otto 18841939 psychoanalytic interpretation ego psychology psychophysiology	173
17722	phenomenological psychology psychotherapy  philosophy phenomenology	204.5
17723	mcclelland david c david clarence motivation psychology  social aspects motivation psychology  testing	504
17724	mnemonics	385
17725	psychoanalysis  history	173
17726	freud sigmund 18561939 jung c g carl gustav 18751961 psychoanalysis subconsciousness characters and characteristics	173
17727	death  psychological aspects death apparent	789
17728	rank otto 18841939 psychoanalysis psychotherapy	173
17729	freud sigmund 18561939 mysticism  judaism	173
17730	psychoanalysis	173
17731	psychoanalysis	173
17733	freud sigmund 18561939  correspondence pfister oskar 18731956  correspondence psychoanalysts  austria  correspondence psychoanalysis psychiatry and religion	173
17734	psychoanalysis	173
17735	freud sigmund 18561939 vorlesungen zur einführung in die psychoanalyse psychoanalysis	173
17736	psychoanalysis	173
17737	magic chinese chinese  malaysia  malaya	1622
17738	pattern perception  congresses	311
17739	psychoanalysis	173
17740	psychoanalysis	173
17741	counseling	637
17742	freud sigmund 18561939	173
17743	freud sigmund 18561939	173
17744	psychoanalysis	173
17745	freud sigmund 18561939	173
17746	freud sigmund 18561939 psychoanalysis sociology	173
17747	psychoanalysis	173
17748	psychoanalysis child psychology exceptional children psychology pathological	721
17749	freud sigmund 18561939 psychoanalysis	173
17750	adler alfred 18701937 psychology pathological personality	173
17751	freud sigmund 18561939	173
17752	psychoanalysis	173
17753	psychology	23
17754	psychoanalysis	23
17755	jung c g carl gustav 18751961 aesthetics	173
17756	psychoanalysis	173
17757	dreams psychoanalysis sex psychology	1078
17758	oracles  early works to 1800	1762
17759	good and evil  psychological aspects	789
17760	father and child  congresses psychoanalysis  congresses	723
17761	psychology psychology applied	175
17762	psychophysiology	145
17763	psychophysiology human behavior adjustment psychology	181
17764	consciousness	311
17765	psychophysiology	181
17766	civilization social psychology psychoanalysis	173
17767	kohlberg lawrence 19271987 moral development	723
17768	psychology pathological psychoanalysis mental healing	173
17769	neuropsychology psychophysiology	181
17770	psychology comparative brain  localization of functions brain  abnormalities learning disabilities psychophysiology	200
17771	mental healing new thought	636
17772	child psychology psychoanalysis fear	721
17773	consciousness	311
17774	mind and body brain personality	161
17775	dreams psychoanalysis superego	173
17776	dreams psychoanalysis	173
17777	psychophysiology	191
17778	personality cognition civilization	698
17779	spiritualism  chile  history	1242
17780	mental health personality disorders psychoanalysis	173
17781	intellectual disability	435
17782	prejudices stereotypes social psychology social perception discrimination	575
17783	pain sadism masochism werewolves	515
17784	masculinity psychoanalysis heterosexual men  psychology	175.5
17785	sex differences psychology sex role	692.2
17787	black people  intelligence levels black people  education british  attitudes racism  great britain	432
17788	psychology pathological	173
17789	psychology pathological	173
17790	psychology pathological	173
17791	personality psychology mental health	131
17792	psychology pathological psychology experimental	173
17793	psychology pathological	173
17794	leadership	637
17795	conflict psychology psychology pathological psychophysiology will	181
17796	psychophysiology	181
17797	psychoanalysis psychotherapy therapist and patient empathy caring	175
17798	psychology pathological psychoanalysis mental health personality disorders	173
17799	psychology pathological	173
17800	psychology pathological	173
17801	psychology pathological	173
17803	subconsciousness psychology pathological	173
17804	mother and child parental behavior in animals child rearing  psychological aspects behavior evolution	723
17806	psychology pathological psychotherapy	173
17807	psychology pathological psychotherapy	173
17808	psychology pathological psychological tests character tests	173
17809	visual perception decision making	241
17811	occultism consciousness	1411
17812	duke university parapsychology laboratory  history foundation for research on the nature of man  north carolina  durham  history parapsychology  congresses	1021
17813	superstition  dictionaries folklore  dictionaries occultism  dictionaries	1407
17814	occultism  dictionaries symbolism  encyclopedias mysticism  encyclopedias mythology spiritualism occultism  encyclopedias alchemy astrology fortunetelling by cards palmistry graphology magic phrenology dreams secret societies theosophy witchcraft	1025
17815	parapsychology ghosts	1031
17816	parapsychology  research occultism	1028
17817	parapsychology  research	1031
17818	businessmen  china  attitudes businessmen  united states motivation psychology	18.022
17819	parapsychology spiritualism parapsychology  research	1032
17820	parapsychology	1031
17821	spiritualism death	1023
17822	scale analysis psychology	39.2
17823	parapsychology  research	1031
17824	personality immortality parapsychology	1031
17825	parapsychology	1023
17826	parapsychology	1031
17827	parapsychology	1032
17829	parapsychology	1031
17830	karma theosophy	1031
17831	learning psychology of conversation  psychological aspects zen buddhism  psychology	319
17832	african americans  intelligence levels black people  intelligence levels	432
17833	adolescent psychology juvenile delinquency	724
17834	psychoanalysis psychological fiction  history and criticism	173
17835	extrasensory perception parapsychology  research	1031
17836	parapsychology	1023
17837	occultism  history renaissance	1429
17838	parapsychology	1031
17839	occultism  history metaphysics theosophy symbolism human body in literature	1999
17840	flamel nicolas 1418 saintgermain comte de 1784 blavatsky h p helena petrovna 18311891 apollonius of tyana albigenses rosicrucians templars	1412
17841	stress in children	723
17842	occultism  united states parapsychology  united states	1434
17843	ghosts	1261
17844	occultism	1405
17845	psychology	121
17846	ghosts apparitions parapsychology	1462
17847	ghosts	1461
17848	emotions  social aspects united states  social conditions  1945 united states  civilization  1945 emotions in literature	531
17849	supernatural	1411
17850	ghosts	1461
17851	ghosts dreams	1461
17852	loyer pierre le 15501634 iiii ljvres des spectres apparitions	1445
17853	apparitions ghosts	1461
17854	marie antoinette queen consort of louis xvi king of france 17551793 petit trianon versailles france apparitions	1473
17855	psychology  research psychology experimental	76.5
17856	ghosts  united states	1461
17857	ghosts	1461
17858	jensen arthur robert bias in mental testing intelligence tests intellect cognition minorities  psychological testing	432
17859	mother and child maternal deprivation	723
17860	parapsychology parapsychology  research	1042
17861	cognition	311
17862	ghosts parapsychology borley england	1030
17863	ghosts  england	1475
17864	ghosts  united states	1461
17865	ghosts spirits	1483
17866	none	1483
17867	none	1052
17868	prophecies	1809
17869	prophecies	1815
17870	divination	1765
17871	prophecies astrology	1815
17872	nostradamus 15031566	1815
17873	crystal gazing	1331
17874	precognition clairvoyance	1325
17875	dowsing	1628
17876	dowsing	1628
17877	radiesthesia radiation prospecting	1142
17878	positive psychology	204.6
17879	radiesthesia dowsing	1628.3
17880	dowsing prospecting pendulum	1628
17881	dowsing	1628
17882	radiesthesia	1628.3
17883	feng shui	1779
17884	burn out psychology	481
17885	groundwater dowsing	1628
17887	cattell raymond b raymond bernard 19051998  political and social views racism in psychology	109
17888	selfactualization psychology  bibliography selfactualization psychology  abstracts	637
17889	attachment behavior  crosscultural studies intimacy psychology  crosscultural studies	575
17890	attention cognitive neuroscience	321
17891	magic tarot	1879
17892	psychology  research  methodology social sciences  research  methodology	76.5
17893	tarot symbolism of numbers names personal occultism astrology	1879
17894	tarot occultism	1879
17895	personality	698
17896	intelligence tests  history ability  testing  history personality tests  history craniometry  history	431
17897	ifa religion geomancy yoruba african people  religion	1779
17898	symbolism of numbers number concept	1623
17899	symbolism of numbers	1623
17900	cabala occultism symbolism of numbers	1623
17901	symbolism of numbers  history	1623
17902	developmental psychology evolutionary psychology	713.5
17903	guiteau charles j charles julius 18411882 witchcraft  massachusetts  salem insanity law  jurisprudence	1576
17904	witchcraft  scotland	1581
17905	jewish magic	1591
17908	parapsychology extrasensory perception parapsychology  research	1031
17909	witchcraft  massachusetts  salem trials witchcraft  massachusetts  salem salem mass  history  sources	1575
17910	negotiation conflict management negotiation  crosscultural studies conflict management  crosscultural studies	637
17911	magic occultism medicine magic mystic and spagiric	1589
17912	selfperception in children cognition in children infant psychology nature and nurture	723
17913	witchcraft	1565
17914	witchcraft	1566
17915	witchcraft  england	1581
17916	mind and body psychology	161
17917	witchcraft  new england	1575
17918	witchcraft  new england	1575
17919	witchcraft  england	1581
17920	none	1608
17921	witchcraft  massachusetts  salem	1576
17922	grandier urbain 15901634 couvent des ursulines loudun france demoniac possession	1517
17923	fian john 1591 demonology magic witchcraft  scotland	1521
17924	psychology  simulation methods neuropsychology	38.5
17925	witchcraft  england witchcraft  new england	1581
17926	separation anxiety in children preschool children  psychology	724.3
17927	witchcraft	1566
17928	witchcraft demonomania	1569
17929	witchcraft civilization medieval	1569
17930	witchcraft  germany trials witchcraft  germany	1583
17931	witchcraft  europe	1566
17932	witchcraft  massachusetts  salem witchcraft  new england	1576
17933	trials witchcraft  england  lancashire	1581
17934	witchcraft  massachusetts  salem	1575
17935	witchcraft devil	1566
17936	witchcraft  europe demonology  europe magic  europe	1584
17937	witchcraft  history	1569
17938	occultism magic	1612
17939	passivity psychology oedipus complex freud sigmund 18561939	21
17940	insight introspection life change events vision quests pilgrims and pilgrimages voyages and travels	449.5
17941	witchcraft magic demonology	1565
17942	superstition witchcraft	1410
17943	witchcraft demonology	1566
17944	witchcraft  connecticut	1576
17947	witchcraft	1566
17948	witchcraft  europe occultism  history	1571
17949	magic mysticism  14501800 alchemy	1410
17950	piaget jean 18961980 inhelder bärbel learning psychology of cognition	318
17951	witchcraft werewolves	1563
17952	demonology rosicrucians	1522
17953	witchcraft	1566
17954	ashanti african people superstition witchcraft  jamaica magic  jamaica black people  jamaica jamaica  social life and customs	1434
17955	witchcraft  west indies vodou black people  west indies folklore  west indies	1584
17956	flower philippa 1618 flower margaret 1618 witchcraft  england	1581
17957	magic witchcraft	1589
17958	witchcraft  history magic  history	1569
17959	witchcraft  massachusetts  juvenile literature	1576
17961	magic	1589
17962	anxiety in children human information processing in children	723
17963	jung c g carl gustav 18751961 birth order social change  psychological aspects politicians  psychology  case studies psychoanalysts  psychology  case studies	723
17964	witchcraft demonomania civilization medieval	1569
17965	witchcraft  great britain	1581
17966	magic  history occultism  history	1589
17967	magic  history occultism  history	1589
17968	evolutionary psychology  history	698.95
17969	witchcraft  scotland	1581
17970	witchcraft  england	1581
17971	magic  malay peninsula malay peninsula  religion	1622
17972	witchcraft  southwest new indian magic  southwest new	1577
17973	brothers and sisters child development	723
17974	satanism	1548
17975	demonomania occultism satanism china  religion	1555
17976	demoniac possession	1555
17977	critical thinking  bibliography critical thinking in children  bibliography	441
17978	incantations greek medicine greek and roman medicine magic mystic and spagiric	1558
17979	talismans amulets gems	1561
17981	amulets talismans charms gems astrology	1561
17984	astrology  history	1679
17985	astrology palmistry physiognomy	1701
17987	heydon christopher sir 15611623 defence of judiciall astrologie astrology	1713
17990	astrology	1701
17992	astrology dreams	1691
17993	astrology  history astrology  early works to 1800  bibliography	1674
17994	psycholinguistics multilingualism  psychological aspects multilingual persons  psychology language and education	455
17997	astrology	1701
18000	astrology	1701
18003	astrology	1701
18004	astrology magic divination	1691
18006	astrology	1701
18007	astrology astronomy  tables mathematics  tables	1701
18009	astrology	1701
18010	astrology	1701
18011	astrology	1708.1
18012	astrology  study and teaching	1701
18013	astrology  history	1671
18014	astrology  history	1701
18015	astrology astrology hebrew	1714
18016	astrology	1701
18017	astrology	1701
18018	astrology	1701
18019	astrology	1716
18021	astrology	1717.5
18022	astrology	1717.5
18023	attitude psychology attitude change	327
18024	emotions  psychological aspects	511
18025	psychology  philosophy clinical psychology  philosophy quantum theory	38
18026	palmistry	921
18027	parapsychology	1031
18028	extrasensory perception	1321
18029	telepathy  case studies chance  case studies	1171
18030	sex differences psychology femininity psychoanalysis and feminism	692.2
18031	extrasensory perception	1321
18032	developmental psychology personality and situation	713.5
18033	extrasensory perception	1171
18034	extrasensory perception	1321
18036	parapsychology  research	1171
18037	extrasensory perception parapsychology  research	1321
18038	aura parapsychology	1389
18039	parapsychology	1031
18040	extrasensory perception	1321
18041	telepathy	1171
18042	extrasensory perception personality	1171
18043	extrasensory perception	1321
18044	hypnotism extrasensory perception	1411
18045	extrasensory perception	1321
18046	extrasensory perception	1171
18047	extrasensory perception	1171
18048	extrasensory perception	1171
18049	jones iluan 1942 jones w glyn telepathy	1171
18050	telepathy	1171
18051	telepathy	1171
18052	telepathy	1029
18053	none	1999
18054	parapsychology telepathy	1171
18055	telepathy	1171
18056	spiritualism	1411
18057	spiritualism	1261
18058	spiritualism parapsychology	1031
18059	spiritualism	1389
18060	parapsychology perception	1040
18061	spiritualism	1272
18062	spiritualism	1301
18063	spiritualism	1272
18064	spiritualism magic	1251
18065	spiritualism	1611
18066	spiritualism	1241
18067	spiritualism	1042
18068	spiritualism	1261
18069	parapsychology	1389
18070	photography of the invisible spiritualism	1381
18071	fighting psychology hostility psychology	723
18072	parapsychology spiritualism	1261
18073	spirit writings	1301
18074	future life spiritualism	1999
18075	parapsychology	1301
18076	psychology industrial personnel management	56
18077	spiritualism	1291
18078	psychology industrial	56
18079	love parapsychology future life	1045
18080	selfperception  social aspects  united states examinations  united states  psychological aspects examinations  social aspects  united states examinations  history social control	697.5
18081	spiritualism parapsychology	1031
18082	spiritualism	1311
18083	spiritualism	1261
18084	spiritualism	1228
18085	spiritualism	1261.2
18086	parapsychology	1389
18088	spiritualism dead ancestor worship funeral rites and ceremonies	1241
18089	spiritualism bible and spiritualism	1275
18090	spiritualism  controversial literature swindlers and swindling	1042
18091	spiritualism future life parapsychology	1031
18092	spiritualism	1290
18093	psychology industrial	56
18094	spiritualism ghosts	1261
18095	reading psychology of reading comprehension thought and thinking discourse analysis narrative beauty and the beast tale  psychological aspects	456
18096	spiritualism	1261
18097	spiritualism	1301
18098	executive ability	431
18099	spiritualism	1301
18100	spiritualism egyptian language	1311
18101	spiritualism future life	1031
18102	spiritualism  england  history  19th century spiritualism  england  history  20th century parapsychology  england  history  19th century parapsychology  england  history  20th century parapsychology  research	1242
18103	life	1291
18104	moral development developmental psychology	723
18105	spiritualism	1286
18106	spiritualism	1261
18107	social interaction in children  congresses social perception in children  congresses families  congresses child development  congresses psychology comparative  congresses	723
18108	worth patience spirit parapsychology	1301
18109	astral projection  case studies	1389
18110	parapsychology extrasensory perception	1001
18111	spiritualism psychometry parapsychology physics  research	1281
18112	automatism	1301
18113	spiritualism	1301
18114	saintgermain comte de 1784 blavatsky h p helena petrovna 18311891	1598
18115	future life spiritualism	1261
18116	automatism  case studies spirit writings  case studies	1347
18117	parapsychology	1031
18118	psychoanalysis fire	789
18119	death  psychological aspects fear	789
18120	superstition	1777
18121	mcdonald allan 18591905 goodrichfreer a ada 18651931 society for psychical research great britain parapsychology  research  scotland folklore  scotland	1029
18122	superstition	1775
18123	occultism	1411
18124	war theosophy	1999
18125	music and color	1999
18126	psychometry parapsychology	1325
18127	mysticism dreams soul	1033
18128	parapsychology mind and body	1032
18129	parapsychology	1031
18130	parapsychology	1031
18131	trance parapsychology creative ability	1352
18132	none	141
18133	occultism	1412
18134	united states  history  prophecies	1999
18135	consciousness transpersonal psychology	311
18136	extrasensory perception future life	1031
18137	occultism	1999
18138	occultism hermes trismegistus	1611
18139	none	1411
18140	occultism	1031
18141	blavatsky h p helena petrovna 18311891 saintgermain comte de 1784 flamel nicolas 1418 apollonius of tyana albigenses rosicrucians templars	1412
18142	occultism	1411
18143	occultism	1411
18144	occultism	1411
18145	parapsychology  europe eastern	1028.5
18146	magic  history occultism	1589
18147	occultism parapsychology	1418
18148	parapsychology	1031
18149	occultism	1999
18150	hypnotism spiritualism	1999
18151	parapsychology	1031
18152	parapsychology occultism	1031
18153	occultism  dictionaries	1025
18154	parapsychology	1040
18155	occultism magic	1411
18156	astrology occultism tarot	1661
18157	gross henry dowsing	1628
18158	mental suggestion	1141
18159	mental suggestion success	1156
18160	mental suggestion hypnotism	1156
18161	hypnotism	1141
18162	nonverbal communication  europe gesture	591
18163	none	1141
18164	hypnotism regression psychology hypnotism  therapeutic use	1141
18165	hypnotism mental suggestion	1141
18166	hypnotism	1141
18167	personality disorders hypnotism	1213
18168	cognition human information processing	311
18169	parapsychology	1001
18170	creative ability in business psychology industrial	408
18171	schilder paul 18861940 textbook of hypnosis hypnotism therapeutics suggestive	1143
18172	hypnotism mental suggestion	1141
18173	dreams	1078
18174	sleep movement psychology of child development	723
18175	dreams national socialism	1078
18176	dreams personality	1078
18177	fortunetelling dream interpretation	1861
18178	dreams	1078
18179	dreams parapsychology	1078
18180	dreams ethnopsychology	1078
18181	dreams	1078
18182	dreams	1078
18183	dreams	1078
18184	single subject research	76.6
18185	dreams psychoanalysis	1078
18186	mandeville bernard 16701733 fable of the bees laughter mandeville bernard 16701733 fable of the bees	575
18187	dreams psychoanalysis	1091
18188	dreams	1091
18189	dreams	1078
18190	metaphysical society	1623
18191	rosicrucians  history	1623
18192	sleep	1071
18193	dreams	1078
18194	dreams	1091
18195	dreams	1092
18196	dreams	1091
18197	dreams consciousness	1078
18199	personality voice	698
18200	terman lewis m lewis madison 18771956 psychology personality	698
18202	personality	698
18203	personality	698
18204	personality	698
18205	murray henry alexander 18931988 personality	698
18206	attitude psychology  testing international relations personality	378
18207	twins	723
18208	personality	698
18209	heredity nature  effect of human beings on twins	341
18210	leadership psychology applied	637
18211	consciousness	311
18212	science and psychology science and psychology  history psychology  methodology psychology  philosophy	64
18213	psychology characters and characteristics	833
18214	personality	698
18215	color  psychological aspects art  psychology	789
18216	graphology	893
18217	consciousness	311
18218	graphology	891
18219	graphology	892
18220	personality tests projection psychology	698
18221	personality tests	698
18222	eight card redrawing test	698
18224	personality motivation psychology psychometrics	698
18226	minnesota multiphasic personality inventory counseling	637
18227	self  congresses	697
18228	imagination apperception  testing	367
18229	rorschach test	698.8
18230	personality personality tests	698
18231	minnesota multiphasic personality inventory psychology pathological	698
18232	personality tests  congresses	698
18233	rorschach test	431
18234	projection psychology personality psychotherapy	698
18235	psychoanalysis psychophysiology psychological tests rorschach test	173
18236	apperception  testing personality tests	433
18237	discussion	637
18238	personality tests	698
18239	apperception  testing	433
18240	rorschach test	431
18241	personality tests	698
18242	personality personality tests perception	698
18243	minnesota multiphasic personality inventory adolescence	724
18244	personality tests projection psychology	698
18245	projection psychology personality tests	698
18246	projection psychology anthropology  methodology	698
18247	projective techniques for children child psychology	721
18248	rorschach test	431
18249	rorschach test	431
18250	rorschach test	431
18251	thematic apperception test	433
18252	psychology personality	67
18253	personality psychology applied	636
18254	personality	698
18255	psychology characters and characteristics	833
18257	personality	698
18258	personality	698
18259	personality	698
18260	personality characters and characteristics	698
18261	personality	698
18262	personality characters and characteristics	698
18263	personality personality disorders emotions psychology pathological	698
18264	death  psychological aspects funeral rites and ceremonies  united states minorities  united states	789
18265	personality students	698
18266	personality personality disorders mental illness	698
18267	characters and characteristics genetic psychology character growth	831
18268	personality	698
18269	personality	698
18270	personality ambition	698
18271	personality	698
18272	individuality psychophysiology ability characters and characteristics	697
18273	psychology  philosophy philosophy of mind	38
18274	cognitive dissonance adaptability psychology	335
18276	expertise ability performance  psychological aspects	378
18277	personality	698
18278	personality	698
18279	personality psychology pathological personality disorders	21
18280	personality psychology religious	698
18281	personality adjustment psychology	698
18282	individuality psychoanalysis subconsciousness dreams alchemy  history	173
18283	personality psychiatry psychotherapy	698
18284	human beings  constitution temperament	798
18286	psychophysiology personality gestalt psychology	698
18287	personality	698
18288	personality	698
18289	personality	698
18290	characters and characteristics phrenology hand gesture	831
18291	personality	698
18292	character	818
18293	personality psychophysiology psychoanalysis	698
18295	personality psychology applied	698
18296	personality difference psychology interpersonal relations	698
18297	personality	698
18298	personality adjustment psychology	698
18299	self individuality social interaction	697
18300	character tests psychology educational psychology evidence	698
18301	personality	698
18302	personality	698
18303	personality social role interpersonal relations theological anthropology  christianity	698
18304	personality adaptability psychology social psychology	698
18305	personality adjustment psychology social psychology	698
18306	belief and doubt psychology religious	773
18307	characters and characteristics temperament	831
18308	memory cognition learning psychology of	371
18309	phrenology physiognomy palmistry	871
18310	characters and characteristics	831
18311	physiognomy	851
18312	physiognomy	851
18313	phrenology physiognomy	851
18314	vygotskiĭ l s lev semenovich 18961934 psychology  soviet union  history	109
18315	personality	698
18317	phrenology emotions	871
18318	phrenology	871
18319	phrenology	870
18320	phrenology animal magnetism	871
18321	phrenology	868
18322	attitude psychology attitude change persuasion psychology	327
18323	phrenology	885
18324	spiritualism  united states	1241
18325	psychoanalysis meaning psychology	173
18326	gifted children ability creative ability	723
18327	spiritualism nervous system  diseases	1283
18328	self first person narrative truthfulness and falsehood in literature european literature  16th century	697
18329	mesmerism christian science mental healing	1125
18330	behavior modification conditioned response psychology applied	637
18331	love	575
18332	cognition in children individual differences in children child development	723
18333	body language  greece body language  rome body language in literature civilization classical	637
18334	psychic trauma  alternative treatment homeless men  england  london  case studies	175.5
18335	rycroft charles psychoanalysts  biography	109
18336	counseling psychotherapy	637
18337	personality	724.3
18338	symbolism of numbers  history	1623
18339	psychology  history philosophy of mind  history philosophy ancient	91
18340	fear in children	723
18341	psychoanalysis phenomenological psychology existential psychology subjectivity  psychological aspects	173
18342	psychology  vocational guidance career development	76
18343	koffka kurt 18861941 harrower molly 1906 psychologists  correspondence gestalt psychology	109
18344	consciousness	311
18345	brothers and sisters	723
18346	stern william 18711938 psychology  history  20th century psychology  history  19th century	105
18347	childrens drawings  psychological aspects	723
18348	creation literary artistic etc literature  psychology	408
18349	grief bereavement  psychological aspects death  psychological aspects loss psychology	575
18351	witch hunting  historiography	1566
18352	identity psychology in adolescence adolescent psychology	724.3
18354	consciousness evolution	408
18355	psychology  research psychology experimental	76.5
18356	gibson james j james jerome 19041979 perception	311
18357	hofmann albert 1906 lsd drug  history psychobiology mind and body	209
18358	curtiss f homer frank homer 18751946 mysticism	1999
18359	threat psychology intimidation  united states bullying  united states liberalism  united states right and left political science  united states	575
18361	cognition consciousness	311
18362	sex differences psychology sex role  psychological aspects metaanalysis	692.2
18363	psychological tests for children preschool children  psychological testing	722
18364	memory disorders  congresses	376
18367	interpersonal communication in infants interpersonal communication in children infants  language children  language early childhood education  parent participation child rearing	720
18368	none	821
18369	social psychology psychology	121
18370	child psychology social interaction in children	721
18371	psychology	121
18372	psychological tests  bibliography examinations  bibliography statistics  bibliography	176
18373	intelligence tests  bibliography psychological tests  bibliography examinations  bibliography character tests  bibliography psychological tests  bibliography of bibliography	431.3
18374	cognition  testing personality assessment	698.4
18375	psychology  bibliography psychology  periodicals  bibliography	121
18400	body language	637
18413	self psychology ego psychology	697
18425	conditioned response	18.02
18457	infant psychology  research	719.5
18459	marvelous the	775
18470	control psychology	18.022
18471	freud sigmund 18561939 psychoanalysis	173
18475	defensiveness psychology	18.022
18487	schizophrenia	18.022
18491	psychology	149
18492	human behavior	632.5
18494	psychology and philosophy	38
18495	psychology  philosophy	38
18497	american psychological association project on scientific information exchange in psychology	76.7
18498	psychology	121
18499	psychology science  philosophy	38
18500	psychology  philosophy	38
18501	information theory in psychology information measurement	38
18504	interpersonal relations	636
18505	mind and body cognition information theory in psychology system theory	161
18506	psychology behaviorism psychology psychology comparative animal intelligence	199
18507	psychology  methodology	38.5
18508	psychology  philosophy	38
18509	psychology	105
18510	interpersonal relations	636
18511	counseling	637
18512	psychology applied	636
18513	psychology applied	636
18514	psychology	131
18515	psychology applied	636
18517	counseling discussion mental health group psychotherapy	637
18518	magic  byzantine empire  history  congresses magic  religious aspects  christianity  history of doctrines  congresses	1593
18519	women and psychoanalysis women  psychology femininity	175
18520	psychology applied	636
18521	counseling	637
18522	psychology applied	636
18523	psychology applied	636
18524	psychology applied	636
18525	counseling	637
18526	educational psychology	636
18527	interviewing	761
18528	psychology applied	636
18530	peace of mind	636
18531	interpersonal communication in children  congresses children  language  congresses infant psychology  congresses verbal ability in children  congresses	720
18532	counseling	637
18535	interviewing  psychological aspects	637
18536	psychology applied	636
18538	negotiation games of strategy mathematics	637
18539	psychology applied mental health	636
18541	mental representation perception imagery psychology	316.6
18542	psychology applied conduct of life	636
18543	perception interpersonal relations	311
18544	bingham walter van dyke 18801952 psychology applied	636
18545	counseling	637
18546	kohlberg lawrence 19271987 moral development	723
18547	psychology applied	636
18548	consciousness emotions	311
18549	psychology applied mental health	636
18550	psychology applied	636
18551	counseling vocational guidance	637
18552	technical writing psychology	76.5
18553	psychology  mathematical models psychometrics	39
18555	information theory in psychology attention hearing	38
18556	psychology  study and teaching  bibliography	77
18557	psychology communication information services	38.5
18558	psychology and philosophy wittgenstein ludwig 18891951 psycholinguistics visual perception cognition	41
18559	psychology  methodology ethnopsychology  methodology social sciences  methodology	38.5
18560	psychology  research	76.5
18561	psychology  methodology information theory	38
18562	psychometrics similarity psychology	39
18563	behaviorism psychology psychology  methodology	199
18564	psychology  methodology human behavior	38.5
18565	psychology experimental	181
18566	prediction psychology	39
18567	psychology  methodology	38.5
18568	psychology  methodology	39
18569	psychology and philosophy realism	38.5
18570	psychology  data processing	39.5
18571	psychology  research psychometrics	76.5
18574	psychometrics mathematical statistics	39
18575	analysis of variance psychology  statistical methods	39
18578	psychometrics	39
18579	psychometrics educational statistics	39
18580	factor analysis	39
18581	psychology  data processing	39.5
18582	psychometrics	39
18583	psychometrics	39
18584	children  books and reading  psychological aspects picture books for children  psychological aspects reading  parent participation	456
18585	psychology  methodology psychology  experiments	38.5
18586	psychometrics	39
18587	psychometrics	39
18588	psychology  history	108
18589	mind and body  congresses	161
18590	psychometrics  congresses	39
18591	genetic psychology adaptability psychology human information processing human behavior	701
18592	psychology relativity	41
18593	freud sigmund 18561939	173
18594	psychology  history	95
18595	behaviorism psychology	199
18596	gestalt psychology	203
18597	psychology	39
18598	none	203
18599	psychology	131
18600	psychology  history	81
18601	mind and body psychology social psychology	38
18602	psychology  history	95
18603	psychology behaviorism psychology	199
18604	wertheimer max 18801943 koffka kurt 18861941 köhler wolfgang 18871967 gestalt psychology	203
18605	psychology  methodology psychology  research	38.5
18607	psychology	131
18608	psychology  history	95
18609	klein melanie psychoanalysis	173
18610	behaviorism psychology	199
18611	psychology  history	81
18612	psychology  history psychology  philosophy	81
18613	psychology  history	81
18614	psychology	38
18616	existential psychology psychoanalysis	204.5
18617	humanistic psychology	204
18618	existential psychology humanistic psychology	204.5
18619	phenomenological psychology psychology	204.5
18620	phenomenological psychology	204.5
18621	existential psychology	41
18622	phenomenological psychology	204.5
18623	moral development moral development  research	723
18624	humanistic psychology  congresses	204
18625	phenomenological psychology psychiatry	204.5
18626	phenomenological psychology	204.5
18627	phenomenological psychology	204.5
18628	human information processing social perception human behavior	455
18629	gestalt psychology	203
18630	psychology  methodology	38.5
18631	gestalt psychology	203
18632	gestalt psychology	203
18633	james william 18421910 principles of psychology	121
18634	brunswik egon 19031955	21
18635	psychology	121
18636	psychology	121
